target,age_group,country,exp_group,views_day,movie_views_rate,movie_likes_rate,covid_likes_rate,sport_likes_rate,politics_likes_rate,business_likes_rate,tech_likes_rate,user_emb_0,user_emb_1,user_emb_2,user_emb_3,user_emb_4,user_emb_5,user_emb_6,user_emb_7,user_emb_8,user_emb_9,topic,likes_rating,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,post_emb_0,post_emb_1,post_emb_2,post_emb_3,post_emb_4,post_emb_5,post_emb_6,post_emb_7,post_emb_8,post_emb_9
0,14-19,Russia,3,6,0.3874538745387454,0.0095238095238095,0.0283687943262411,0.0428571428571428,0.0625,0.0,0.0555555555555555,-0.39587873,0.33725882,0.0964841,0.050713953,-0.28806472,0.05288865,0.15225725,0.19429494,0.3289856,-0.48714796,sport,77,0.1200470355145999,-0.1474459095013083,0.1282315751238505,-0.0013035755109162,0.0014299461044673,-0.2831589537476884,-0.1303906826797002,0.1763224349847511,-0.0238256057876003,0.0189134361065041,1.9915562,-1.5301888,0.1353688,0.5774138,0.1293407,1.0735337,-0.20775288,1.782067,0.7577423,0.10507636
1,20-24,Russia,3,5,0.3765432098765432,0.0163934426229508,0.025,0.046875,0.0566037735849056,0.0,0.0,-0.047380164,-0.1906034,-0.6035755,0.3669163,-0.15915267,0.23945475,-0.45934922,0.053319108,0.2592512,-0.16946854,movie,241,0.2473846282816472,-0.3562905038306977,-0.1592048387138495,-0.1223043164033918,0.0638713626186835,0.0292098985971967,0.0076548921348212,-0.0435494121134297,0.0282740081394621,-0.020235544426884,-0.35511437,1.0189434,-2.1317658,-0.5135654,-0.40959054,-0.25629398,-0.875114,-0.48943532,-0.5174422,-1.3715048
1,25-33,Russia,4,5,0.3353909465020576,0.0429447852760736,0.040983606557377,0.2244897959183673,0.027027027027027,0.0408163265306122,0.0,0.11403793,0.10323598,0.20297684,-0.5415457,0.10659939,0.2909642,0.43072683,0.13503465,-0.09132362,-0.39345205,sport,174,0.0811189833255555,-0.0981828133561593,0.1526643141023723,0.0036139128330802,0.0034830883811736,-0.1530808415755583,-0.0465386140362429,0.047562633863569,-0.0568644446773448,0.0873618121575529,-1.0722182,0.037240777,0.77168,-0.24518485,1.6127064,-0.0012556375,2.195561,0.014211002,1.1009575,-1.2040596
1,25-33,Russia,2,5,0.257201646090535,0.104,0.1111111111111111,0.0222222222222222,0.0,0.0465116279069767,0.064516129032258,-0.29935843,0.07989524,0.402541,-0.6770819,-0.3448076,0.33641493,-0.028115036,0.42185465,-0.3010293,-0.1273042,covid,315,0.2759728583459375,0.0581333949478041,0.0196937039553406,-0.0869168443927979,-0.1723486101064776,-0.0268948311228121,0.0534543588285665,0.0236328444204393,-0.0247364025506367,-0.0989305609235225,1.1805778,-0.63287735,-0.21457615,-0.031585593,-0.72640395,1.8784297,-1.6065128,0.45474482,0.49539205,0.57193065
1,20-24,Russia,3,5,0.3765432098765432,0.0109289617486338,0.0267857142857142,0.0526315789473684,0.0,0.0576923076923076,0.0,-0.21853694,-0.59857,0.19132297,0.7714089,0.26572314,-0.10501798,-0.027401233,-0.6037472,-0.31889546,0.26532164,sport,79,0.0739908420216302,-0.0919791863024514,0.0956005280173703,0.0142639428812409,-0.0033675038662783,-0.2212305199202646,-0.0771067708683254,0.0911366466240572,-0.06068558581106,0.0762386258091168,0.6125244,-0.5015264,1.6227598,1.6749184,-0.25900435,1.7566609,0.31561276,-0.7743346,-1.4267856,1.3200265
1,25-33,Russia,4,5,0.3847736625514403,0.0802139037433155,0.063063063063063,0.1886792452830188,0.1290322580645161,0.173076923076923,0.125,0.5586313,-0.19406165,-0.27694198,-0.4450336,0.13880385,-0.08978788,0.16862313,-0.09509504,0.10719347,0.44048038,sport,113,0.101023689654105,-0.1211215874347904,0.1640169170545474,-0.020042517015337,0.0173636733314774,-0.2432157462274398,-0.1177428953260371,0.1742769959427512,-0.020369823333249,0.0169441472619481,1.6271363,0.042242408,-1.2346201,1.2368311,1.8059065,0.27574682,0.04519875,-0.20323932,-0.2004227,0.5400867
1,20-24,Russia,0,5,0.4135802469135802,0.0746268656716417,0.1346153846153846,0.0579710144927536,0.125,0.0303030303030303,0.0588235294117647,-0.4347147,0.08148644,0.30705497,-0.16322407,-0.0944212,-0.11820497,-0.6432335,-0.14110525,-0.14371914,-0.040329836,covid,301,0.2799399942973016,0.1569293183093453,-0.0139151554333309,0.0267991162432424,0.0554191989355324,0.0048142403834496,-0.0494002024354907,-0.0128924544724343,-0.0063173071425642,0.0024470694082931,0.5410866,-0.59317493,1.1786909,-0.105482265,-0.49455416,0.34542274,-2.0777807,0.99085784,0.13816512,0.81206053
1,20-24,Russia,0,5,0.3744855967078189,0.0439560439560439,0.05,0.1666666666666666,0.073170731707317,0.0,0.0909090909090909,0.1205354,-0.48491335,-0.23685,0.52552783,0.49430975,0.021241326,0.038589183,-0.3532094,-0.036944825,-0.021751575,covid,256,0.3915313798027031,0.2383370863205044,-0.0281325872141113,0.0495417133271942,0.0786224564051014,-0.0078426987728615,-0.0828168314744309,-0.001771463169604,-0.0022738567235539,-0.0103000113291455,1.2081163,-0.9034753,1.2963878,1.0282815,-0.9072534,-1.1079762,-1.9004637,-0.2407906,-0.788906,-0.37162825
1,14-19,Russia,2,5,0.3847736625514403,0.0481283422459893,0.079646017699115,0.1168831168831168,0.217391304347826,0.0476190476190476,0.0,-0.44406077,0.05616314,-0.057806615,-0.2149646,0.3122427,0.25398335,0.30519444,0.5602157,-0.2951709,0.032670267,sport,96,0.0948331449432218,-0.1150660596288492,0.0991013350158046,0.001037231023781,-0.0102611801847032,-0.2414341434153245,-0.0848339516396407,0.1487837765274259,-0.0431355077711893,0.0504335641163071,0.8080675,1.3889196,1.1634134,-0.3628736,1.3421955,-0.36140728,-1.0684394,-0.9178309,-0.266592,0.18522207
1,20-24,Russia,0,5,0.4032921810699588,0.0255102040816326,0.0178571428571428,0.0677966101694915,0.0192307692307692,0.0,0.0909090909090909,0.05381899,-0.5320798,-0.20237944,0.093056485,0.3819685,0.06782515,-0.28307226,-0.03145138,-0.6181155,-0.09309689,tech,214,0.1706549629200279,-0.2062251204292086,0.1411725616489162,0.0022409650459623,0.0061171184756234,-0.2819366244418764,-0.0625570863462511,0.1006384739562452,0.0276091121229796,-0.0766609932943576,0.0823422,-0.6762105,0.98385376,-1.321727,1.7454914,0.059146304,0.64228916,-0.22497004,0.5254706,1.097165
1,14-19,Russia,0,5,0.4135802469135802,0.0348258706467661,0.0314960629921259,0.0422535211267605,0.0,0.0,0.0,0.17321283,-0.16697341,-0.06402013,0.21745081,0.3066632,0.6155421,-0.25113997,-0.07479281,-0.021166682,0.46741518,sport,163,0.1694417039778838,-0.2043377980340163,0.1957916080743302,0.0162438907784987,-0.0025993016997378,-0.2671152899551818,-0.0444716342374816,0.089917148997181,-0.091247060429241,0.0970367773412087,1.6428802,0.15570205,0.7164544,1.5102968,-1.3989446,1.752194,-0.7424238,0.51493037,-0.82998204,1.4210551
1,14-19,Russia,0,5,0.3868312757201646,0.0159574468085106,0.0330578512396694,0.0655737704918032,0.0425531914893617,0.0384615384615384,0.0,-0.11623468,0.40300256,0.48962504,0.42095345,-0.12917201,-0.13051638,0.068612,0.39141166,0.37921175,-0.06438283,movie,210,0.2458182306490361,-0.3202626608467191,-0.0255203999324071,-0.0029642555171296,-0.0018137570733242,-0.0514309523987229,-0.005401819335362,0.0527873431786737,0.0973342707636754,-0.1726004660093054,-2.1293447,-0.31679815,0.9506162,-1.2541671,1.370568,0.1887303,-0.219591,0.55713516,0.34037352,-0.2360294
1,14-19,Finland,4,5,0.4444444444444444,0.1342592592592592,0.202020202020202,0.2,0.173076923076923,0.0588235294117647,0.0625,0.14607644,-0.004874706,-0.14331025,-0.07683201,-0.40153873,0.26397192,-0.3843403,0.070842735,0.114097826,0.27677584,covid,189,0.2864854885172652,0.0680384469537112,0.0057808479285708,-0.1230943108561562,-0.1910619135956842,0.0235784900008722,-0.051632170001925,-0.0174804886610283,0.1023778542028563,-0.1379387736349614,1.6547188,-0.91410494,0.4157957,0.6267312,2.2587988,1.0482075,-2.1580353,-0.09405534,-0.14811268,-1.0244007
1,20-24,Russia,2,5,0.3930041152263374,0.06282722513089,0.0701754385964912,0.037037037037037,0.1481481481481481,0.2040816326530612,0.0555555555555555,0.27452716,0.027748184,-0.22095445,-0.4291298,0.2519244,-0.46589625,-0.060395855,-0.54667526,0.012092283,0.59967357,movie,314,0.1738397076655178,-0.2550438810724709,-0.133717682436393,-0.1888014402600271,0.1007758761674847,0.0315215023439495,-0.0120431364561569,0.019517848910616,0.0137933047138561,-0.0269388151964564,0.020385312,-0.13915204,-0.56772816,-0.13503289,0.4096579,-0.26661313,0.9167567,-0.2711324,-0.048528604,-0.027774105
1,20-24,Russia,0,5,0.3868312757201646,0.101063829787234,0.1138211382113821,0.1228070175438596,0.1923076923076923,0.0,0.1304347826086956,-0.12105479,-0.26840642,0.06783582,0.2335153,0.14487673,-0.25762126,0.26315537,-0.4660906,0.19852622,0.0084359525,movie,205,0.2335823934934542,-0.3281048222316774,-0.0862306513304502,0.1635026936800151,-0.0935675919262445,0.0032850181029673,-0.0227201442210752,0.024578324757884,0.0380654116780124,-0.0567219932424057,-1.7149384,0.23287918,0.46951655,0.37273338,-0.7846314,0.1799669,0.81611586,0.8755602,-0.5233581,-0.3459565
1,20-24,Russia,1,5,0.4012345679012346,0.1435897435897435,0.1818181818181818,0.0923076923076923,0.2857142857142857,0.1363636363636363,0.0,0.4814163,0.23533614,0.17103593,0.42724028,-0.22188452,0.15424299,0.034114055,-0.2324573,-0.08213293,0.105124936,covid,350,0.1624462442430114,0.0896725929971134,-0.0005714715968631,0.1155408208272371,0.1983686028464144,0.0100316691346557,-0.0409233195190579,-0.00849529141079,0.0142271346517729,-0.0076061056034171,0.625712,-0.7581062,-0.31695822,0.19612612,1.1203293,0.28219947,1.0241007,0.19965498,-1.550326,-0.0013568908
1,14-19,Russia,2,5,0.4259259259259259,0.1545893719806763,0.1860465116279069,0.2142857142857142,0.1714285714285714,0.1666666666666666,0.1176470588235294,0.0053223018,-0.26710412,-0.051733673,0.082970016,0.6301876,0.3668631,0.10472283,-0.1922071,-0.17459683,-0.3064643,covid,222,0.3097087704175439,0.1313722870450799,-0.0310190445596171,-0.1351768036811675,-0.233190875323333,-0.0080688497546828,-0.0532592797723317,0.0130360540447361,0.0112695986549972,-0.0618341892456171,0.86862695,1.8194567,0.6947562,0.36581334,0.18323694,1.7983866,0.20551951,-0.97412944,0.12883519,0.7037715
1,14-19,Russia,3,5,0.3786008230452675,0.092391304347826,0.1833333333333333,0.2159090909090909,0.048780487804878,0.037037037037037,0.0714285714285714,0.10706063,-0.18177907,0.5492884,0.09586629,-0.5652089,-0.20765856,0.10020769,-0.30744419,-0.19616918,0.13374221,covid,261,0.1839895635730392,0.0518902428025699,-0.0109507572063498,-0.070546456013621,-0.1341520598521215,-0.0100875596577057,-0.0312409804396055,0.0065183198331009,0.0009853663183812,-0.0228979861839428,0.09196448,1.7445657,0.71442986,1.077854,0.7650832,0.27249533,1.0517335,-0.28080773,0.041794494,1.6090525
0,14-19,Russia,2,4,0.4298245614035088,0.0204081632653061,0.0714285714285714,0.1136363636363636,0.125,0.0,0.0,-0.16336147,-0.17881352,-0.18041912,0.2748222,0.3645901,-0.24969438,-0.7518452,0.034173694,-0.21512945,-0.40945724,sport,84,0.0946878884780963,-0.1051287387904408,0.1636633189971374,0.0083531664054572,-0.0055518048154303,-0.254591535195636,-0.0753983687825567,0.075759604288766,-0.0699229953975411,0.0921830889195927,1.2612901,1.3711516,1.6187937,-0.022552991,0.8612767,0.23872511,1.436787,-0.06888757,-1.1065621,0.1474399
0,20-24,Belarus,3,4,0.4122807017543859,0.1347517730496454,0.1971830985915492,0.1851851851851851,0.24,0.1612903225806451,0.125,0.26939115,-0.12027278,0.59506756,-0.22763841,-0.017613538,0.47279993,0.2651815,-0.11048524,0.2658168,-0.11802725,movie,270,0.1413982275661457,-0.1865874968545172,-0.015877126485728,0.1149423058496215,-0.0620960006545059,0.0397849860045254,-0.009578154446267,-0.0122920829115809,0.0356485044712798,-0.0398609845192658,-0.40268642,-0.05469548,0.76498544,-1.3515047,0.040253695,0.9027785,0.42054865,-0.08784837,0.15673187,-0.95007133
0,20-24,Russia,2,4,0.3625730994152046,0.1370967741935483,0.1304347826086956,0.2,0.2,0.0526315789473684,0.0714285714285714,-0.15207988,-0.08404669,-0.298013,-0.34412256,0.16255337,0.2838155,-0.35722595,-0.7145482,-0.24362609,-0.059033718,politics,28,0.0860414516968766,-0.1012369880168336,0.2269646361753236,-0.0375520852664518,0.0327655195698363,0.1761908800767184,-0.0544427989007713,0.1315112154293511,-0.013909716047578,-0.004269342688225,0.44567794,0.9921995,-1.0177058,-0.16673952,0.29093754,-0.10887917,-1.0840453,-0.45876142,-1.5248952,-0.6887391
0,20-24,Russia,3,4,0.3976608187134502,0.0073529411764705,0.0352941176470588,0.02,0.0689655172413793,0.0,0.0,-0.19863774,-0.09613068,-0.41561934,-0.16163671,-0.6597231,0.307082,0.27911222,0.12524733,0.15700138,0.33455083,sport,138,0.1156748160274153,-0.1400977077515641,0.1820585291440836,0.0022879871272617,0.0020211988305124,-0.2809638166985927,-0.0837642116857832,0.1195078575626186,-0.0563297306255271,0.0512503126674805,-1.9519389,-0.13474645,-0.14630371,-0.7609718,1.8477955,1.7334721,0.20495994,-0.16183785,1.7011328,-0.2930868
0,14-19,Russia,2,4,0.3888888888888889,0.0601503759398496,0.0779220779220779,0.0465116279069767,0.0689655172413793,0.0,0.0,-0.4291116,-0.06522302,-0.18433644,0.12788829,-0.008475127,0.35146174,-0.26307896,0.44001275,-0.4296518,0.033906393,covid,409,0.2904450194212372,0.1974893823271393,-0.0105838783745454,-0.1386186959380684,-0.2522875132369892,0.006434888833483,-0.0326756602809317,-0.0157727591569522,-0.0348559358703838,0.0008184179735162,-1.6346121,-0.04773506,-0.1878961,-0.065386266,0.3137525,-0.5337098,0.67321837,0.2549271,-1.0570383,-0.30783466
0,14-19,Russia,0,4,0.3771929824561403,0.0387596899224806,0.1372549019607843,0.1333333333333333,0.0909090909090909,0.0,0.1538461538461538,-0.13907984,0.3735334,0.17922157,-0.11143407,0.03426669,0.0051624025,-0.46232912,-0.31807962,-0.18179105,-0.27340898,covid,216,0.2076887885736967,0.0452200943963898,0.010057533657959,-0.0815030325849724,-0.1367609820868908,-0.0350246332447491,-0.0445406141068169,0.0228894403081119,-0.0074905144842593,-0.0257303426910557,-1.3399221,-0.65451187,-1.5143375,-0.31492853,-0.031356033,-1.7402581,-1.1502397,-0.039603014,1.6277146,0.31219625
0,20-24,Belarus,2,4,0.3596491228070175,0.2195121951219512,0.2098765432098765,0.2727272727272727,0.25,0.3571428571428571,0.3333333333333333,0.24091615,0.10905832,-0.119588636,-0.38371047,-0.3383462,0.04776808,-0.07491829,0.054231457,-0.049762726,0.09377664,movie,301,0.0609665933599617,-0.0737981268507216,0.0105199292622491,0.0048890926682407,-0.0062260541866288,-0.0233540962030981,-0.0067223398538606,-0.0063247687636115,0.0264023082415114,-0.0327265635717582,-0.33319855,0.384679,-0.4888605,-1.7410805,0.24949645,-0.2774867,-0.010395119,1.212743,-1.5733327,-2.043234
0,20-24,Russia,2,4,0.3450292397660818,0.0677966101694915,0.1,0.1428571428571428,0.0,0.25,0.2142857142857142,-0.026990468,0.7060659,-0.05099416,0.35277075,-0.3954978,0.60137445,0.105258495,-0.11190912,-0.046861272,0.22713083,movie,183,0.2100759559615934,-0.2464237068362169,0.1097331636805858,-0.0207254264258136,0.0101491791869183,-0.0374054505000197,-0.0324444431278142,0.0481630362634237,0.0887718464098522,-0.1321354098708331,-0.92048025,-0.43334094,1.5739881,-0.18404739,-1.536393,0.37373504,-0.4404451,-0.566143,-0.6779753,-0.34407783
0,20-24,Russia,2,4,0.3362573099415205,0.1478260869565217,0.1428571428571428,0.12,0.1111111111111111,0.1666666666666666,0.0833333333333333,-0.020101393,-0.14621617,0.0026489417,-0.53004664,0.006676655,0.124032915,-0.021980342,-0.15210913,0.2585548,0.045362454,covid,246,0.3552176499685681,0.2332970725301058,-0.0081525685309892,0.0420572508165167,0.0776273666540851,0.0104094138218251,-0.0529953875590399,-0.0541416086800873,0.014569729778597,-0.0124720027592061,-0.18899056,1.0514523,1.0171019,0.32552415,-0.8162118,1.1569189,-0.53656334,-0.5686546,-0.34054872,1.045962
0,14-19,Russia,3,4,0.4327485380116959,0.0743243243243243,0.0625,0.2051282051282051,0.125,0.0625,0.0833333333333333,-0.4238382,-0.10273546,0.035376497,-0.30171254,-0.5675952,0.4392795,-0.079149984,0.44985625,-0.08871539,-0.06909892,sport,187,0.1358952516972289,-0.1673684660900997,0.1178791486018134,-0.0033407159085494,0.004552528063336,-0.157945248652048,-0.0678759855698913,0.0707566370796026,-0.0143590646186085,0.025692212967358,0.3119359,0.703874,-0.8512494,0.1309177,0.97674584,-0.41040224,0.3261557,-1.0427781,-0.58671767,0.27621293
0,25-33,Ukraine,3,4,0.3976608187134502,0.0735294117647058,0.1555555555555555,0.1212121212121212,0.0416666666666666,0.0909090909090909,0.1538461538461538,-0.34521034,0.04570973,-0.07834108,0.20395206,0.22995955,-0.025021128,-0.35912868,0.1346809,0.1010199,-0.37905237,covid,277,0.2197743814145581,0.0881584584572016,0.0036517137292608,-0.0948861801445893,-0.163253388167249,-0.0093026323736225,-0.0253816560789735,-0.0193525331416287,0.0140149306832779,-0.0212112037175504,0.3192908,1.1625675,-0.763735,-1.2845696,-1.6976465,0.1930554,0.81178087,1.2608114,-0.18308033,-0.31794164
0,14-19,Russia,4,4,0.4298245614035088,0.0816326530612244,0.1204819277108433,0.0888888888888888,0.1212121212121212,0.2,0.1111111111111111,-0.48781693,-0.24016449,-0.33189046,-0.5075578,-0.19669689,0.10984957,0.010778353,-0.26492795,-0.23944446,-0.2703133,movie,183,0.1967700876805604,-0.2757784579726656,-0.080285120860705,0.0280030867739178,-0.0142701194313662,-0.016364647812388,-0.0368846904508808,0.0393548194233197,0.0333861789240568,-0.0458517796519576,-0.51839864,1.3030535,-0.66718394,-0.4200021,0.029737774,0.94182384,1.4509838,1.9247932,-1.0691322,-0.26568347
0,20-24,Russia,3,4,0.3538011695906433,0.0578512396694214,0.1428571428571428,0.0555555555555555,0.125,0.0,0.0625,-0.22338055,-0.5587382,-0.13017045,0.4569692,0.018573364,-0.36449164,-0.109959275,0.5799016,-0.3924045,-0.11864972,movie,176,0.1345093990420074,-0.163939386088072,-0.008378939817145,-0.0553161818380958,0.0316860811491848,-0.0668268626872467,-0.0378661431591841,0.0370083404952861,0.0616188742131523,-0.0489173709030967,0.29511327,-0.37507623,-0.80143267,-0.52484524,-0.35194716,0.6120861,-0.21860902,-0.820518,-0.11398856,-0.85725284
0,20-24,Russia,3,7,0.4285714285714285,0.0434782608695652,0.0529801324503311,0.1176470588235294,0.1395348837209302,0.0416666666666666,0.15,0.1252295,0.12938273,-0.14271845,-0.363075,-0.18543275,0.42530766,0.008694471,-0.111598544,-0.5131396,-0.11940333,sport,174,0.0811189833255555,-0.0981828133561593,0.1526643141023723,0.0036139128330802,0.0034830883811736,-0.1530808415755583,-0.0465386140362429,0.047562633863569,-0.0568644446773448,0.0873618121575529,-1.0722182,0.037240777,0.77168,-0.24518485,1.6127064,-0.0012556375,2.195561,0.014211002,1.1009575,-1.2040596
0,14-19,Kazakhstan,1,7,0.3944099378881988,0.1811023622047244,0.2236842105263158,0.336734693877551,0.4137931034482758,0.2285714285714285,0.217391304347826,-0.3130742,-0.32720694,0.33947468,0.23194279,0.2854254,0.2911107,0.10587871,0.02091563,-0.13707352,-0.23021886,sport,322,0.1187879068369077,-0.1492113862992954,0.168312113916042,-0.009024104964094,0.005681095331664,-0.0785628777330155,-0.0689324472713035,0.0876255797900638,-0.0099502935179696,0.0206746005807368,0.21744649,-1.6598506,-0.37824976,0.6648305,-0.21877612,-0.16199398,-1.000402,0.4041203,-1.1421206,1.3862458
0,14-19,Russia,1,7,0.4316770186335403,0.1294964028776978,0.1543209876543209,0.16,0.1818181818181818,0.03125,0.1176470588235294,-0.110588826,0.7037127,0.05359609,0.09110621,0.078211084,0.22588281,-0.40981293,-0.21354514,0.1140696,0.14507873,movie,214,0.1618243151427287,-0.2140700658769388,0.000978680867953,-0.0475962007909281,0.0182538728396916,-0.008183382788187,-0.0594014128556198,0.0471505058954534,0.1355221988866336,-0.1493248396262804,0.3457623,-0.08056692,-0.46610415,0.7211884,-1.3385172,-1.0638264,-1.1521047,0.36865523,-0.3771743,0.6692059
0,20-24,Russia,0,7,0.374223602484472,0.0829875518672199,0.1038961038961039,0.2702702702702703,0.1578947368421052,0.2307692307692307,0.1612903225806451,0.49737754,0.04527759,0.20376298,0.00012023653,-0.32891816,-0.3043534,0.07137992,-0.19897056,-0.08702845,-0.27686137,sport,25,0.085106665246656,-0.1115587788768695,0.1007068459450021,-0.0144125041333677,0.0135818202827942,-0.1279565167413641,-0.0629998250892587,0.092435220768415,-0.0132467758755425,0.0132776567079413,-1.0656573,-0.10612733,-0.33980584,-0.061390564,1.3944732,0.071559004,-1.0349151,1.4890687,0.28225243,-0.40608233
0,20-24,Russia,0,7,0.391304347826087,0.0634920634920634,0.0614525139664804,0.1714285714285714,0.1967213114754098,0.0,0.0,0.5017117,-0.079233594,0.014841756,-0.06615495,0.06448188,0.111165315,-0.10366874,-0.4613694,-0.16817062,-0.3107314,covid,298,0.3236060793508188,0.1527679410547203,-0.0038459366251152,0.0231690627118265,0.0646897394198861,0.0061633466656055,-0.0629367038137049,-0.0061441736688636,0.0135085100346444,-0.0239035794967794,-0.9918322,0.6925467,0.5936743,1.0506223,0.49214473,-0.8084125,-1.0075065,2.193999,0.66640705,0.44961476
0,25-33,Russia,3,7,0.2562111801242236,0.1151515151515151,0.1111111111111111,0.0091743119266055,0.0,0.0178571428571428,0.03125,0.122607425,-0.7522203,-0.69850457,-0.5439592,0.3638095,-0.09324904,-0.26655397,0.08879642,0.15711784,-0.1593374,movie,324,0.1881689264906434,-0.2874773015079082,-0.2238167803510494,-0.2871973838554559,0.1627444810453001,0.0573920138146665,0.0547960925828806,-0.0662083281309728,-0.0687013602737187,0.0947069451877123,0.88945675,0.92245156,-0.20701467,0.396207,0.3759169,0.03751383,0.22021759,-0.20743999,-0.3486763,-1.5321981
0,20-24,Ukraine,1,7,0.389751552795031,0.1832669322709163,0.2364864864864864,0.2222222222222222,0.2439024390243902,0.2878787878787879,0.1428571428571428,-0.2559779,0.21225254,-0.28155,0.45333883,0.2850147,0.26879784,0.057311818,-0.073133826,0.28250533,0.20476437,movie,263,0.0672782755436823,-0.0961334198581938,-0.0084256482556378,0.0054278506813158,0.0012243274123937,-0.0001394178196916,0.0001652527452709,-0.0223416359043013,0.020364065629676,-0.016013809661453,-0.672332,0.064977325,0.032546222,1.159791,0.720705,-0.8521898,0.28278926,-0.8648314,-0.3521746,0.088005126
0,20-24,Russia,2,7,0.3664596273291925,0.0423728813559322,0.0903614457831325,0.1772151898734177,0.073170731707317,0.0833333333333333,0.0,-0.012095776,0.06196883,-0.25235403,-0.09653828,-0.48904097,-0.35587564,0.37833276,0.02659786,-0.23419869,0.095381536,sport,263,0.1186539006158166,-0.1436259059231605,0.2083068960033976,-0.0314852633657602,0.0178016464780372,-0.1217161222685392,-0.0849383082218565,0.0856642548514057,0.0266667173531356,-0.0210359733380378,-0.2835925,-0.56807315,-0.14736137,0.46751237,0.2689041,-1.2419896,-2.124499,-0.39398482,-1.1207788,0.6204928
0,20-24,Russia,0,7,0.3757763975155279,0.1322314049586777,0.1142857142857142,0.2073170731707317,0.1774193548387097,0.0769230769230769,0.1612903225806451,0.19110084,-0.04762847,-0.048278738,-0.14242801,-0.09967739,0.16785537,-0.31841317,0.13447863,-0.40365985,0.34841827,covid,244,0.2615835217637894,0.0988110163376227,-0.0349726948635459,-0.1053877548582355,-0.2006957948887076,0.0043760420308564,-0.0420114507449413,0.0154764561950987,0.0187994486466182,-0.0518492561704514,0.16797137,0.6226308,0.9158067,0.384597,-0.90255964,0.3518328,0.10953894,0.0099157635,-0.474886,0.3312189
0,14-19,Russia,2,7,0.3959627329192546,0.2156862745098039,0.1871345029239766,0.3232323232323232,0.22,0.12,0.1818181818181818,-0.1610534,-0.21465218,0.28847358,0.15072311,0.36144117,-0.10874798,-0.27589586,0.24933533,-0.22886431,-0.1952272,movie,261,0.182955807022983,-0.2532730626322468,-0.0563677494591402,0.0151595450880172,-0.0214826637515582,0.0064510588601682,-0.0232107706248567,-0.0130445350548765,0.0930720583241379,-0.1023216930485525,0.7429535,1.4062147,0.7971898,0.20446782,0.6036269,-1.0718348,-1.2299514,-0.106281936,0.92421156,1.1704814
0,20-24,Russia,2,7,0.3633540372670807,0.1837606837606837,0.1834319526627219,0.369047619047619,0.2698412698412698,0.1785714285714285,0.2631578947368421,0.078734554,0.37063468,0.22480017,0.3033597,0.19717503,0.1709248,0.4033006,0.02649799,0.1357963,0.26338243,movie,239,0.0811687067178934,-0.1057693655980819,-0.0224671428863998,0.0107101379989564,0.0025736089021071,0.0055819163531247,-0.0195019633283866,0.0078963748685732,0.0424024441979096,-0.0538842526055203,-0.024591345,-0.5718594,-0.30516353,-1.2965153,1.4169891,-2.170392,0.020229347,0.22218484,-0.9902059,0.75558805
0,25-33,Ukraine,2,6,0.3711151736745887,0.2610837438423645,0.3111111111111111,0.2978723404255319,0.2083333333333333,0.3076923076923077,0.3043478260869565,0.061831363,-0.26098108,0.4552217,0.079596415,0.36984926,-0.17573436,0.024215145,0.411116,-0.10829255,0.18256703,sport,71,0.102654828379724,-0.1292689942933043,0.1292196889757526,-0.0013357404322538,0.0041549181471174,-0.1412180758435573,-0.0717685682189537,0.0866584580448279,-0.0137202593120437,0.0084862962947919,0.54845655,2.1269653,0.7925111,-1.52535,0.83220845,0.14541206,0.67857736,1.1125433,0.072264396,-0.36517474
0,20-24,Russia,0,6,0.4040219378427788,0.1221719457013574,0.0915492957746478,0.1470588235294117,0.1636363636363636,0.1304347826086956,0.1363636363636363,-0.12509139,0.15359436,-0.37525266,0.26799333,-0.42089278,0.011936489,0.044165008,-0.08599748,-0.083044425,0.10016163,movie,236,0.1351566069312323,-0.1702391851030563,-0.0011153398346119,-0.0078315457632946,-0.0024891388489962,-0.0326439316907929,-0.0441582947028608,0.0297414188695672,0.0786232306046903,-0.0901731210541207,0.77608865,1.106015,-0.90974957,0.7968922,-0.6398053,-1.6582351,-0.16156858,-1.9480546,0.8025,0.15798618
0,14-19,Russia,3,6,0.4186471663619744,0.1222707423580786,0.1333333333333333,0.1492537313432835,0.0943396226415094,0.0,0.1578947368421052,0.12831287,-0.26189798,0.057510074,-0.07212544,0.019449163,0.24969937,-0.3188575,-0.084632374,-0.10312312,0.6113321,covid,190,0.5023653175982812,0.2951952007871209,-0.0426886511512843,0.0475396939044776,0.1087028839433282,0.0100695909028535,-0.0857339015217339,-0.0238854986249787,-0.0082087580810047,0.0144561783664753,1.2728051,0.95877767,0.34084162,-0.092422955,1.494665,-0.5924988,-1.3611628,0.456305,0.31081313,-0.46813977
